sample_index,time_sec,mem_avg_MB,mem_peak_MB,power_avg_W,power_peak_W,time_per_output_token,time_to_first_token,kv,quant,context
34,160.33439421653748,16166.096666718395,31290.34423828125,6.774332985243968,13.9384,0.17763502719899402,159.44149201099935,snapkv,kivi,128
35,161.2453691959381,16153.020835733287,31290.34423828125,6.833174191242087,13.9384,0.18947702333389302,159.5340706519928,snapkv,kivi,128
36,160.45583510398865,16164.421442572982,31290.34423828125,6.7659666999545145,14.72896,0.17679043099924402,159.5645940050017,snapkv,kivi,128
37,161.30927801132202,16151.599200695355,31290.34423828125,6.834541266726093,13.9384,0.18558987044444702,159.63381717100128,snapkv,kivi,128
38,161.068950176239,16155.889555400274,31290.34423828125,6.8144887693341065,13.9328,0.18691747675075002,159.56799557299382,snapkv,kivi,128
39,161.01811456680298,16157.589713446529,31290.34423828125,6.8196030935251315,13.9384,0.18165253612460203,159.55988956800138,snapkv,kivi,128
40,160.4532675743103,16164.678465184468,31290.34423828125,6.7668980733317365,13.9328,0.176196617398818,159.56691972400586,snapkv,kivi,128
41,160.416166305542,16168.652298095425,31290.34423828125,6.767816392246226,14.73488,0.168942513750153,159.73534106699663,snapkv,kivi,128
42,165.79390263557434,16152.091869990427,31285.47607421875,6.749552249221189,13.9328,0.14079029533362,165.3680534640007,snapkv,kivi,128
43,161.01236939430237,16159.088174932294,31290.34423828125,6.804668165199694,14.33664,0.184988792856789,159.7137511999972,snapkv,kivi,128
44,166.523916721344,16086.006273776828,31290.34423828125,7.218305938009761,13.9384,0.200226101882221,159.7123174300068,snapkv,kivi,128
45,166.91883158683777,16136.688735806656,31285.47607421875,6.826994643874674,13.9328,0.188019942499522,165.40932740300195,snapkv,kivi,128
46,160.30186414718628,16167.910813179928,31290.34423828125,6.750815053469776,13.9328,0.165543327750128,159.6338298240007,snapkv,kivi,128
47,161.2549650669098,16157.153845672847,31290.34423828125,6.811333938440694,13.9328,0.188696393875034,159.73973660200136,snapkv,kivi,128
48,166.26775360107422,16148.647468183224,31285.47607421875,6.762738598516074,13.54016,0.165297751998878,165.60278762000235,snapkv,kivi,128
49,159.19116258621216,16169.248536048088,31274.03564453125,6.777563141552417,13.9328,0.167394505999254,158.51505769700452,snapkv,kivi,128
50,160.1525673866272,16157.627920791687,31290.34423828125,6.822935528564891,13.9328,0.188128856124421,158.64025655599835,snapkv,kivi,128
51,159.29498481750488,16169.0928514377,31290.34423828125,6.756836147877609,13.9328,0.15930421449957002,158.65420540099876,snapkv,kivi,128
52,160.74240446090698,16149.854529781027,31290.34423828125,6.861395887850352,14.33088,0.186479278399929,158.8728150409952,snapkv,kivi,128
53,160.15515637397766,16155.758884200708,31290.34423828125,6.893174636771241,15.12704,0.187098591124595,158.65473735800333,snapkv,kivi,128
54,159.4081883430481,16169.261632930196,31290.34423828125,7.015389253595042,15.12704,0.151050612000593,158.94944123899768,snapkv,kivi,128
55,159.98429036140442,16160.4667770172,31290.34423828125,7.064668992318092,15.12704,0.18087955616647303,158.89437095700123,snapkv,kivi,128
56,160.44947838783264,16156.646461384178,31290.34423828125,7.097046349775756,14.72896,0.187482773249939,158.9440338370041,snapkv,kivi,128
57,159.89401197433472,16166.448338182929,31290.34423828125,7.0302575238095,14.73488,0.17476244160061402,159.0167428939967,snapkv,kivi,128
58,163.88967561721802,16112.522200195728,31290.34423828125,7.400766986825292,15.13312,0.19905579383309102,159.10738547200162,snapkv,kivi,128
59,159.82189679145813,16169.213468283142,31290.34423828125,7.003664716636168,15.12704,0.171969036251539,159.13068557799852,snapkv,kivi,128
60,160.0843505859375,16163.853102599753,31290.34423828125,7.030299661016883,14.73488,0.173585915600415,159.2108360389975,snapkv,kivi,128
61,160.1204013824463,16165.639477483703,31290.34423828125,7.042759836734679,14.73488,0.17382304079947,159.24737568099954,snapkv,kivi,128
62,159.68424463272095,16170.04698664527,31290.34423828125,6.998940378045964,14.73488,0.15208005800135002,159.22279334199993,snapkv,kivi,128
63,165.78752732276917,16143.510283772386,31285.47607421875,7.066790837438415,15.12704,0.17448167520051303,164.91153467899858,snapkv,kivi,128
64,160.30575609207153,16161.724393277555,31290.34423828125,7.063912900900855,14.73488,0.181466859500991,159.2116696640005,snapkv,kivi,128
65,160.0519859790802,16168.90150918257,31290.34423828125,7.010842370034013,15.52512,0.15753251275054903,159.41809809400002,snapkv,kivi,128
66,159.68809127807617,16170.351147455372,31290.34423828125,7.001975983587834,15.13312,0.15106977266502,159.23174021400337,snapkv,kivi,128
67,160.22221612930298,16163.829225291376,31290.34423828125,7.036794565217321,15.13312,0.167841897600737,159.37866814200243,snapkv,kivi,128
68,159.92925000190735,16163.882709337317,31274.03564453125,7.037128043478145,15.9296,0.17443171920021902,159.05207705099747,snapkv,kivi,128
69,160.1588010787964,16167.88723983453,31290.34423828125,7.007289332728047,15.13312,0.16881230699982502,159.48006434099807,snapkv,kivi,128
70,160.84049344062805,16160.335053838622,31290.34423828125,7.077483210099136,15.52512,0.18254659471442902,159.5576165349994,snapkv,kivi,128
71,161.6187608242035,16146.966752721333,31290.34423828125,7.140254344461588,14.73488,0.19305904536370402,159.4913807490011,snapkv,kivi,128
72,160.43663215637207,16164.59969866513,31290.34423828125,7.021036781193452,14.73488,0.17590202359860901,159.55122778500663,snapkv,kivi,128
73,166.4278109073639,16139.697030047219,31285.47607421875,7.08652590538335,14.72896,0.18272815128563802,165.14117730299768,snapkv,kivi,128
74,160.83270859718323,16158.373348528205,31290.34423828125,7.064773051875059,15.13312,0.183336543285154,159.5458631490037,snapkv,kivi,128
75,160.48095798492432,16161.272852467133,31290.34423828125,7.080242169001306,15.9232,0.18117182850013103,159.38876520699705,snapkv,kivi,128
76,160.60078859329224,16161.173772305701,31290.34423828125,7.054060410371987,14.73488,0.182349138500285,159.50112118000106,snapkv,kivi,128
77,160.6549735069275,16162.250589593552,31290.34423828125,7.056332521425296,15.13312,0.175146345833733,159.59842968099838,snapkv,kivi,128
78,160.32768893241882,16167.498767284489,31290.34423828125,7.013490186788089,14.73488,0.16548913324913803,159.66194914600055,snapkv,kivi,128
79,160.18240976333618,16170.27645020424,31290.34423828125,7.043363327239446,14.73488,0.157426491001388,159.54792967899994,snapkv,kivi,128
80,160.33896207809448,16166.42322416892,31290.34423828125,7.069608018223181,15.12704,0.17368110359966502,159.46493205300067,snapkv,kivi,128
81,160.48133397102356,16166.69050297966,31290.34423828125,7.048258176029035,14.73488,0.17587695299880501,159.59632590200636,snapkv,kivi,128
82,160.4678659439087,16169.342274580164,31290.34423828125,7.000274984040089,14.73488,0.166143856249618,159.79800512999645,snapkv,kivi,128
83,166.4718234539032,16142.76989280635,31285.47607421875,7.063865354653564,14.72896,0.18350556383302302,165.36692686400056,snapkv,kivi,128
84,160.2214047908783,16169.423390081669,31290.34423828125,7.082157946837731,15.12704,0.16696417350067302,159.55007925899554,snapkv,kivi,128
85,167.6102478504181,16128.210409774596,31285.47607421875,7.158805189363396,15.53136,0.18767482790942502,165.53954905499995,snapkv,kivi,128
86,160.18600702285767,16171.903121209689,31290.34423828125,7.020561753424614,15.52512,0.141628792667082,159.75749821800127,snapkv,kivi,128
87,160.39916920661926,16168.230557508237,31290.34423828125,7.0374971870029,14.73488,0.16723353624911302,159.72298889200465,snapkv,kivi,128
88,166.6160225868225,16140.510382590472,31285.47607421875,7.11023525659371,15.13312,0.17738618214311103,165.36996551899938,snapkv,kivi,128
89,160.47171878814697,16168.849939836973,31290.34423828125,7.03866624058431,14.72896,0.16834884399941002,159.79234715600614,snapkv,kivi,128
90,160.54096865653992,16165.048012102447,31290.34423828125,7.046985684401979,14.72896,0.17466236519976502,159.6629307290059,snapkv,kivi,128
91,160.67544078826904,16166.400768038855,31290.34423828125,7.039173532744126,14.73488,0.1731319693994,159.8059382020001,snapkv,kivi,128
92,160.98937511444092,16162.407281673251,31290.34423828125,7.077032415349835,15.52512,0.180500785333909,159.90054851299647,snapkv,kivi,128
93,168.46023058891296,16118.66430431178,31285.47607421875,7.237190747217855,14.73488,0.19656732253303402,165.5065634870043,snapkv,kivi,128
94,161.86661005020142,16147.903702190215,31290.34423828125,7.121743957219209,15.13312,0.19381953580013903,159.92393760699633,snapkv,kivi,128
95,160.3752110004425,16170.500603865272,31290.34423828125,7.012221044469707,14.73488,0.15205078033371403,159.9135060749977,snapkv,kivi,128
96,162.2559621334076,16144.322930445327,31290.34423828125,7.168972380952307,14.73488,0.19347480516626,159.92680838100205,snapkv,kivi,128
97,161.72529792785645,16153.213503989638,31290.34423828125,7.087348401156265,15.13312,0.183217361555661,160.07303088199842,snapkv,kivi,128
98,160.94429087638855,16163.77888581853,31290.34423828125,7.021728694080354,14.73488,0.17352864660060702,160.07123041799787,snapkv,kivi,128
99,161.02818179130554,16160.072314155996,31290.34423828125,7.055121316204588,14.73488,0.18496208000059203,159.7292394909964,snapkv,kivi,128
100,160.83482027053833,16162.729911331582,31290.34423828125,7.018481252552693,15.13312,0.17541298839933,159.95261092099827,snapkv,kivi,128
101,161.05870151519775,16161.41271722185,31290.34423828125,7.042714047350562,15.13312,0.17898236450006702,159.97855097799766,snapkv,kivi,128
102,161.79425883293152,16149.066451437146,31290.34423828125,7.122926941855235,14.73488,0.191266535699833,159.87391412899888,snapkv,kivi,128
103,161.45304107666016,16155.348879577117,31290.34423828125,7.094740349305761,14.73488,0.18598064349953303,159.96068679900054,snapkv,kivi,128
104,160.37129974365234,16171.118104111796,31290.34423828125,7.003380446469255,14.73488,0.14280369966581902,159.93837258299754,snapkv,kivi,128
105,161.47012591362,16155.051188734935,31290.34423828125,7.103902457399103,15.9296,0.18225991799954502,160.0059841520051,snapkv,kivi,128
106,160.92775750160217,16163.213652123059,31290.34423828125,7.021793337853095,15.1392,0.17436930639960302,160.05252840100002,snapkv,kivi,128
107,160.84520626068115,16163.315009425529,31290.34423828125,7.047443509724084,15.5376,0.176089618400146,159.95964500200353,snapkv,kivi,128
108,160.72478199005127,16166.262549060799,31290.34423828125,7.02298579532558,15.13312,0.167810445498616,160.05010510099964,snapkv,kivi,128
109,161.38707900047302,16159.217017873814,31290.34423828125,7.069406325247061,15.13312,0.18342319599988902,160.09948139100015,snapkv,kivi,128
110,160.56888699531555,16172.514931793003,31290.34423828125,7.001581569527321,15.53136,0.154076914666802,160.10169295800006,snapkv,kivi,128
111,161.16948318481445,16159.63655220018,31290.34423828125,7.049489692585862,15.13312,0.17972808066648802,160.08589197100082,snapkv,kivi,128
112,162.00375294685364,16145.607885315576,31290.34423828125,7.165803919486819,15.1392,0.188236648818763,159.92757771299512,snapkv,kivi,128
113,161.59394478797913,16154.851957074014,31290.34423828125,7.093965898123298,14.73488,0.18653081200045502,160.09638421399723,snapkv,kivi,128
114,166.66044211387634,16145.471110026041,31285.47607421875,7.03422454582823,14.73488,0.1722856598004,165.7957174070034,snapkv,kivi,128
115,160.74395990371704,16165.762361511328,31290.34423828125,7.023331110606371,15.53136,0.16589851050048302,160.07501505200344,snapkv,kivi,128
116,160.7995159626007,16168.14964301363,31290.34423828125,7.02336839237054,15.13312,0.164956006001375,160.13526543399348,snapkv,kivi,128
117,162.38854575157166,16146.204609833136,31290.34423828125,7.137282407612268,14.73488,0.188317065166605,160.12379022299865,snapkv,kivi,128
118,162.1807198524475,16146.477251996643,31290.34423828125,7.138315676152629,15.13312,0.19116978500030402,160.0740169119963,snapkv,kivi,128
119,160.89605045318604,16164.88210442043,31290.34423828125,7.041607054035683,15.13312,0.167919603599875,160.05135903000337,snapkv,kivi,128
120,161.56361889839172,16155.82057137561,31290.34423828125,7.093389670181679,14.73488,0.18147821262482403,160.10479133600165,snapkv,kivi,128
121,161.24491500854492,16161.407398076233,31290.34423828125,7.052209324932424,14.73488,0.181701103834105,160.15042586100026,snapkv,kivi,128
122,160.55506205558777,16167.515799560548,31290.34423828125,7.030971527272712,14.73488,0.16656371274984802,159.8840968650038,snapkv,kivi,128
123,162.3429343700409,16142.949247402988,31290.34423828125,7.163783490109817,14.73488,0.192571442000068,160.0262912399994,snapkv,kivi,128
124,166.48179078102112,16143.69883785052,31285.47607421875,7.062165322381959,15.5376,0.168126044601376,165.6363315130002,snapkv,kivi,128
125,167.4578628540039,16133.922531739268,31285.47607421875,7.114266386078563,14.73488,0.18684486211148102,165.77106618799735,snapkv,kivi,128
126,162.40110635757446,16143.612311992918,31290.34423828125,7.177020057205686,14.73488,0.190370638666839,160.11158977099694,snapkv,kivi,128
127,166.95651960372925,16142.900256320136,31285.47607421875,7.058278106169331,14.73488,0.17480017016593202,165.90274480899825,snapkv,kivi,128
128,166.79107642173767,16146.962904171643,31285.47607421875,7.041327809288947,15.53136,0.16818614324984002,166.112327265997,snapkv,kivi,128
129,160.62714052200317,16169.655592390027,31290.34423828125,6.992300811673472,14.73488,0.15345124566859603,160.16313711399562,snapkv,kivi,128
130,161.5239953994751,16158.820835627173,31290.34423828125,7.063307432674967,15.13312,0.183722467285406,160.2318725829973,snapkv,kivi,128
131,160.8253846168518,16168.205792304252,31290.34423828125,7.015471705655174,14.73488,0.160506844251358,160.17840955899737,snapkv,kivi,128
132,161.01776003837585,16163.313473140226,31290.34423828125,7.041256197151246,15.13312,0.16700060940056502,160.17685691899533,snapkv,kivi,128
133,168.18392252922058,16126.694395126071,31285.47607421875,7.159918028451265,14.73488,0.191334628916592,165.88442142300482,snapkv,kivi,128
134,161.80117225646973,16151.758916170289,31290.34423828125,7.130176685255367,15.13312,0.188338691444692,160.10143983500166,snapkv,kivi,128
135,160.78282737731934,16167.805701954987,31290.34423828125,7.016674417971341,15.53136,0.166533381749104,160.11145530200156,snapkv,kivi,128
136,160.9856641292572,16165.407264037562,31290.34423828125,7.029845632782403,14.73488,0.165565330401295,160.15201551099744,snapkv,kivi,128
137,160.69836044311523,16168.584451508897,31290.34423828125,7.031713261910122,14.73488,0.165289728000061,160.03297734799708,snapkv,kivi,128
138,161.0207154750824,16163.54749904995,31290.34423828125,7.026553520361959,15.13312,0.17298568560072403,160.15186166799685,snapkv,kivi,128
139,161.62341737747192,16155.941723288799,31290.34423828125,7.097213545068198,14.7408,0.18116642375025502,160.1677128759984,snapkv,kivi,128
140,161.04690098762512,16164.821044480392,31290.34423828125,7.035783363471959,14.73488,0.166318929599947,160.2094907849969,snapkv,kivi,128
141,160.353777885437,16170.201304110877,31274.03564453125,6.9901995528176935,15.936,0.150243077667255,159.89819730199815,snapkv,kivi,128
142,170.48496651649475,16048.648751839299,31290.34423828125,7.739525650328267,15.13312,0.203986223200045,160.28139724599896,snapkv,kivi,128
143,161.3745653629303,16159.752468972285,31290.34423828125,7.088185874943743,15.53136,0.181614989142482,160.09976330299833,snapkv,kivi,128
144,161.05910634994507,16162.761561999992,31290.34423828125,7.040044077933825,15.13312,0.16843058020022,160.21171587599383,snapkv,kivi,128
145,161.93640542030334,16146.923931195724,31290.34423828125,7.124103353373357,15.53136,0.18973274899981302,160.0346481470042,snapkv,kivi,128
146,160.97604131698608,16165.365578025545,31290.34423828125,7.014851375312591,14.73488,0.16750119740027,160.13376848299959,snapkv,kivi,128
147,166.63778352737427,16145.4377931297,31285.47607421875,7.061987243510526,15.13312,0.173581996400025,165.76501732700126,snapkv,kivi,128
148,160.78052616119385,16167.934109891808,31290.34423828125,7.015451293475733,15.13312,0.159438020498782,160.13937999599875,snapkv,kivi,128
149,161.16236519813538,16163.719279966492,31290.34423828125,7.032357717391262,15.53136,0.173734546800551,160.2879424720013,snapkv,kivi,128
150,163.96784782409668,16122.995320262151,31290.34423828125,7.287522474758291,15.13312,0.19617273668394,160.23485574700317,snapkv,kivi,128
151,161.88864588737488,16152.550449924069,31290.34423828125,7.118112706197015,15.53136,0.18681669044437701,160.20239807599864,snapkv,kivi,128
152,166.5115683078766,16146.856985092556,31285.47607421875,7.044739137254847,14.73488,0.16394538924942,165.8520161530032,snapkv,kivi,128
153,162.0632665157318,16149.565774631077,31290.34423828125,7.130390079999905,14.73488,0.19088654680017403,160.14838334100205,snapkv,kivi,128
154,161.24769735336304,16161.217655918961,31290.34423828125,7.05370160451969,15.13312,0.180117450499286,160.16225024100277,snapkv,kivi,128
155,168.9292504787445,16119.145725871382,31285.47607421875,7.205634503574346,14.73488,0.19774355986689102,165.95944909499667,snapkv,kivi,128
156,160.8303577899933,16167.344436704529,31290.34423828125,7.02366878725817,15.53136,0.156543514998702,160.19870509400062,snapkv,kivi,128
157,160.77026748657227,16172.06650205906,31290.34423828125,6.989812433910611,14.73488,0.141502821999893,160.34115122300136,snapkv,kivi,128
158,167.2344081401825,16144.369518123945,31293.51220703125,7.057882094926342,14.73488,0.16553884280001502,166.402369575997,snapkv,kivi,128
159,160.7192349433899,16171.247942410715,31290.34423828125,6.992199570285637,14.73488,0.15318031266603302,160.25490377200185,snapkv,kivi,128
160,161.3064363002777,16161.509138305499,31290.34423828125,7.043545227170429,14.73488,0.172206093832452,160.26951828100573,snapkv,kivi,128
161,161.83930706977844,16155.802214102156,31290.34423828125,7.080139999999949,14.73488,0.188182827249875,160.32867565600463,snapkv,kivi,128
162,161.55542421340942,16157.222859956204,31290.34423828125,7.075965242369756,15.13312,0.18392215757194202,160.26250149699626,snapkv,kivi,128
163,160.98384070396423,16168.335804332386,31290.34423828125,7.008421272727234,14.73488,0.167112937748242,160.31042945700028,snapkv,kivi,128
164,161.823082447052,16157.498811900186,31290.34423828125,7.079634064748128,14.73488,0.188494313874798,160.31019414799812,snapkv,kivi,128
165,161.83608388900757,16155.512785641797,31290.34423828125,7.078791811870026,14.73488,0.18766479662554,160.32960697499948,snapkv,kivi,128
166,160.88873744010925,16168.903059053779,31290.34423828125,7.000731853868783,14.73488,0.15906021024966302,160.2489935199992,snapkv,kivi,128
167,166.6371819972992,16148.285869170859,31285.47607421875,7.036266633642959,14.73488,0.166130912750304,165.96677110499877,snapkv,kivi,128
168,160.68891286849976,16171.339641264756,31290.34423828125,6.993587810218914,15.52512,0.15167013699829102,160.23052563800593,snapkv,kivi,128
169,161.69141817092896,16155.855835261806,31290.34423828125,7.088031440734843,15.13312,0.18673623149970803,160.1924167899997,snapkv,kivi,128
170,160.88544821739197,16168.982894437608,31290.34423828125,7.015399671232831,14.73488,0.16624150475036,160.2149485100017,snapkv,kivi,128
171,161.53532242774963,16159.681483944292,31290.34423828125,7.07505317731771,14.73488,0.18321551914310202,160.24673791499663,snapkv,kivi,128
172,161.7456784248352,16156.486305597355,31290.34423828125,7.092226615901415,14.73488,0.18669071200019902,160.24698602999706,snapkv,kivi,128
173,161.03678846359253,16163.926145000178,31290.34423828125,7.044491379388378,15.9232,0.166199081600643,160.20123736499954,snapkv,kivi,128
174,166.70620226860046,16147.78714709024,31285.47607421875,7.035290342833518,15.13312,0.16751019675029902,166.03220269599842,snapkv,kivi,128
175,167.00994348526,16141.608277443027,31285.47607421875,7.092575167042406,15.52512,0.17304076350046602,165.96786010600044,snapkv,kivi,128
176,160.87687945365906,16172.541597147012,31290.34423828125,6.9821626623823345,15.52512,0.154889873665524,160.40885668699775,snapkv,kivi,128
177,161.59832119941711,16161.689353066464,31290.34423828125,7.040963069284504,14.73488,0.179090883500369,160.51945337600046,snapkv,kivi,128
178,167.03004693984985,16142.403410335297,31285.47607421875,7.068599500716184,15.12704,0.17850116616682501,165.953218183,snapkv,kivi,128
179,167.4538049697876,16137.339998927073,31285.47607421875,7.139607015259406,15.9296,0.181499381124922,165.99396656400495,snapkv,kivi,128
180,161.0809142589569,16168.294546921039,31290.34423828125,7.009939292837672,14.73488,0.15912687700074402,160.4368728670015,snapkv,kivi,128
181,161.50675773620605,16160.016696533588,31290.34423828125,7.046270939824162,14.73488,0.174496367166284,160.45555741700082,snapkv,kivi,128
182,161.4576449394226,16160.64914640551,31290.34423828125,7.078707367471179,15.13312,0.18183143499967003,160.36294394900324,snapkv,kivi,128
183,161.77405858039856,16154.594740363182,31290.34423828125,7.100829071332403,15.13312,0.18625735899968202,160.28020800899685,snapkv,kivi,128
184,162.0507311820984,16151.832978361304,31290.34423828125,7.106712236812755,14.73488,0.188446677444315,160.3501385069976,snapkv,kivi,128
185,161.21330165863037,16163.607610066732,31290.34423828125,7.06838427536228,14.73488,0.17332655899978502,160.1681183400069,snapkv,kivi,128
186,168.12724256515503,16128.468992469103,31285.47607421875,7.163035070479231,15.12704,0.18746141400003002,166.06167499299772,snapkv,kivi,128
187,160.88009214401245,16163.7840605999,31274.03564453125,7.04606171945697,15.53136,0.16707990480063,160.03958592600247,snapkv,kivi,128
188,161.81254148483276,16154.43407120728,31290.34423828125,7.107903484102048,15.53136,0.182310227375637,160.3490117159963,snapkv,kivi,128
189,161.24394536018372,16164.376931190922,31290.34423828125,7.025037146726797,14.73488,0.17427261520060702,160.36744342499878,snapkv,kivi,128
190,161.1362328529358,16160.435237483247,31274.03564453125,7.036944397291171,15.13312,0.180412500166615,160.05027162200713,snapkv,kivi,128
191,161.39939999580383,16160.735967656285,31290.34423828125,7.038320234076024,14.73488,0.180494679666783,160.3108422239966,snapkv,kivi,128
192,161.10409569740295,16168.192722641126,31290.34423828125,7.022695222045033,15.13312,0.166212891752365,160.4331624359911,snapkv,kivi,128
193,161.1070420742035,16166.24850466639,31290.34423828125,7.008582633969048,15.13312,0.17195617075049002,160.41430498400587,snapkv,kivi,128
194,166.67130517959595,16148.275391834366,31285.47607421875,7.028103826625364,14.73488,0.16799607500070102,165.99427113799902,snapkv,kivi,128
195,162.80035257339478,16139.588923046105,31290.34423828125,7.184010905106223,15.13312,0.19387051938527,160.27162312000291,snapkv,kivi,128
196,160.81470465660095,16167.16336284495,31290.34423828125,7.035005277524974,15.13312,0.157960364751488,160.17739942698972,snapkv,kivi,128
197,161.25368690490723,16163.876159377654,31290.34423828125,7.040805037372533,15.13312,0.167331509600626,160.41099481600395,snapkv,kivi,128
198,161.19326877593994,16168.26715779299,31290.34423828125,7.008576435868286,14.73488,0.158757664499717,160.55473124899436,snapkv,kivi,128
199,162.48626232147217,16146.587614879536,31290.34423828125,7.145530568709814,14.73488,0.19195394336367602,160.37085494800704,snapkv,kivi,128
0,161.24222254753113,16154.147262379754,31290.283203125,6.603491141232998,13.54016,0.21911858700000603,159.92362323899997,streamingllm,kivi,128
1,158.7112205028534,16157.763496940455,31290.34423828125,6.717089883198513,13.54016,0.18052158849999903,157.624286234,streamingllm,kivi,128
2,158.882493019104,16155.510714799053,31290.34423828125,6.72617703387923,13.54016,0.18399853616667303,157.77407214,streamingllm,kivi,128
3,165.34490442276,16132.150484381304,31285.47607421875,6.763056910044389,13.9384,0.18694248037500902,163.8445581819999,streamingllm,kivi,128
4,160.15914368629456,16143.970065365502,31290.34423828125,6.793875994706652,13.9384,0.192237692499998,158.230940314,streamingllm,kivi,128
5,159.35886573791504,16154.70461894444,31290.34423828125,6.7635638214286065,13.9384,0.17982387357142202,158.09656268599997,streamingllm,kivi,128
6,158.98171949386597,16166.186834161932,31290.34423828125,6.722541890909089,13.9384,0.15813282749996901,158.34163023200017,streamingllm,kivi,128
7,159.5144727230072,16152.362997373159,31290.34423828125,6.783344639428487,13.9384,0.184339238285734,158.21917153799996,streamingllm,kivi,128
8,158.85318875312805,16165.540210077539,31290.34423828125,6.724030493518387,13.9384,0.15365247799998802,158.38876149399994,streamingllm,kivi,128
9,161.27944779396057,16136.013315460652,31290.34423828125,6.880653610321487,14.33664,0.195796970153843,158.72900492600002,streamingllm,kivi,128
10,159.78764700889587,16154.790812574114,31290.34423828125,6.785783321428615,13.9384,0.179583886571435,158.52515859899995,streamingllm,kivi,128
11,165.88959956169128,16132.27365602458,31285.47607421875,6.8167885068603695,13.9384,0.18182473224999202,164.429339304,streamingllm,kivi,128
12,159.22344279289246,16165.01624441331,31290.34423828125,6.748552136208841,13.9384,0.15789239849993902,158.58667094400016,streamingllm,kivi,128
13,159.31364154815674,16163.47574832943,31290.34423828125,6.750132198324656,13.9384,0.15813385399997001,158.67576079400033,streamingllm,kivi,128
14,159.5590591430664,16159.284837343364,31290.34423828125,6.776290471486309,13.9384,0.177299357399988,158.668530421,streamingllm,kivi,128
15,159.82850432395935,16158.578430162099,31290.34423828125,6.777852642905078,13.9328,0.17988832900005,158.74575296500007,streamingllm,kivi,128
16,166.55485081672668,16125.660530494457,31285.47607421875,6.845794606741563,13.9384,0.187996338199991,164.6688623680002,streamingllm,kivi,128
17,160.1707170009613,16154.525670689565,31290.34423828125,6.789752582306761,13.9384,0.181008938285685,158.89802480000026,streamingllm,kivi,128
18,159.66650915145874,16161.57243617989,31290.34423828125,6.779670594643618,14.33664,0.16631952939997002,158.83118941600014,streamingllm,kivi,128
19,165.1319980621338,16146.55169193965,31285.47607421875,6.747451433264936,13.9384,0.144249884333324,164.69521335399986,streamingllm,kivi,128
20,159.99188327789307,16157.640957759504,31290.34423828125,6.790963737645974,13.9384,0.180415940333356,158.90354602699972,streamingllm,kivi,128
21,159.77604985237122,16159.696913759111,31290.34423828125,6.768309590274617,13.9384,0.16654246779999002,158.93931037000038,streamingllm,kivi,128
22,160.00026774406433,16155.681096235876,31290.34423828125,6.787775417135169,13.9384,0.179724455333371,158.9150171719998,streamingllm,kivi,128
23,165.76650595664978,16140.21122719892,31285.47607421875,6.784521812984977,14.73488,0.16680194220007202,164.92863865299978,streamingllm,kivi,128
24,162.92784333229065,16121.184342650191,31290.34423828125,6.978226698093051,13.9384,0.20067803699997602,159.11003776900043,streamingllm,kivi,128
25,159.79166054725647,16161.699823215342,31290.34423828125,6.761758557909027,14.33664,0.158596691999946,159.15205744500054,streamingllm,kivi,128
26,166.39372372627258,16131.42036435218,31285.47607421875,6.832167682065813,13.9384,0.183421151624997,164.92064243599998,streamingllm,kivi,128
27,160.11610007286072,16160.46733803236,31290.34423828125,6.768357995955936,13.9384,0.167695936400014,159.27171107600043,streamingllm,kivi,128
28,160.63480806350708,16152.91606148627,31290.34423828125,6.796341793901696,14.33664,0.18474764842864802,159.3371771000002,streamingllm,kivi,128
29,160.50562357902527,16154.485523639169,31290.34423828125,6.810009140291829,14.33664,0.18044646257138602,159.23611913500008,streamingllm,kivi,128
30,166.19752430915833,16133.905721102763,31285.47607421875,6.8273100344060484,13.9384,0.18409683414288902,164.90505486199982,streamingllm,kivi,128
31,160.0119490623474,16162.289602480323,31290.34423828125,6.759314007659344,13.9384,0.161734859249918,159.35810903400034,streamingllm,kivi,128
32,160.90628266334534,16149.31506759251,31290.34423828125,6.821841881100339,13.9384,0.18771836525002,159.4005923979994,streamingllm,kivi,128
33,160.6164734363556,16156.41606159382,31290.34423828125,6.813244000000062,14.33664,0.17974573342858702,159.3527121879997,streamingllm,kivi,128
34,159.96452236175537,16161.895576748915,31290.34423828125,6.770393721245001,13.9384,0.166474612999991,159.29458388799958,streamingllm,kivi,128
35,160.87083768844604,16150.32110018673,31290.34423828125,6.8209355703507075,13.9384,0.187053407625057,159.3707113549999,streamingllm,kivi,128
36,160.8791983127594,16150.928235679978,31290.34423828125,6.817455114469944,13.9384,0.181160549625019,159.42471872100032,streamingllm,kivi,128
37,160.5486352443695,16153.933321037985,31290.34423828125,6.8133796017006585,13.9384,0.17897719971421902,159.29228740500002,streamingllm,kivi,128
38,160.96523809432983,16150.511707991076,31290.34423828125,6.826981170710049,13.9384,0.18320519500002702,159.4933714509998,streamingllm,kivi,128
39,160.37108516693115,16160.326195345842,31290.34423828125,6.778937106918292,13.9384,0.17494893860002703,159.4918018240005,streamingllm,kivi,128
40,160.28968000411987,16159.72037061984,31290.34423828125,6.781841168276844,14.73488,0.16927059820009102,159.43716476600002,streamingllm,kivi,128
41,160.2359664440155,16161.807224619532,31290.34423828125,6.749473750847907,13.9384,0.16711392075012502,159.5634114759996,streamingllm,kivi,128
42,165.6926624774933,16144.34077459253,31285.47607421875,6.7553116714579815,13.9384,0.155661545333411,165.22147390600003,streamingllm,kivi,128
